PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
VT0037,568,50,VT,Vermont,GathRestrict10,1,1,1,1,20200515,20200515,20200615,,VT0022,,,,,All COVID related orders and addenda will stay in place until June 15. ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0038,568,50,VT,Vermont,GathRestrictAny,1,1,1,1,20200515,20200515,20200615,,VT0021,,,,,All COVID related orders and addenda will stay in place until June 15. ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0036,568,50,VT,Vermont,PublicMask,0,1,1,1,20200515,20200515,20200615,,VT0024,,,,,"People are encouraged to wear masks whenever interacting with people outside their household. Expanded previous mask policy, because applies to all Vermonters in all public spaces",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200520,Noted different Extend PID,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0042,568,50,VT,Vermont,Quarantine,1,1,1,1,20200515,20200515,20200615,,,,VT0020,,,"Quarantine still in effect for fourteen days.  However, those quarantining have the opportunity to be tested after one week, and may end the quarantine if their tests are negative. ",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0040,568,50,VT,Vermont,RestaurantRestrict,1,1,1,1,20200515,20200515,20200615,,VT0018,,,,,Restrictions concerning on-site dining remain in full effect. See section 5. ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0034,568,50,VT,Vermont,StayAtHome,0,1,1,1,20200515,20200515,20200615,,,,VT0032,,,Eases the stay at home order for the general population to a recommendation. Extends the eased order,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0035,568,50,VT,Vermont,StayAtHome,0,0,1,0,20200515,20200515,20200615,,,,,,,"Individuals over 65 or who are high risk should remain at home, coded as an advisory",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0039,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200515,20200522,20200615,,,,VT0045,,VT0027,Hotels and other lodings are allowed to reopen for commercial purposes. Stays beginning May 22 can resume via online booking. See section 4. ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200520,"Noted Depends on PID VT0027, changed Eased and Extend to PID0026",https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0046,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200515,20200522,20200615,,VT0045,,,,,Continues closure of other businesses previously under the NE Business Close,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200520,,,
VA0001,569,51,VA,Virginia,EmergDec,1,1,1,1,20200312,20200312,,,,,,,,State of Emergency declaration. Expiry is 20200610 unless amended or extended,https://www.governor.virginia.gov/media/governorvirginiagov/governor-of-virginia/pdf/eo/EO-51-Declaration-of-a-State-of-Emergency-Due-to-Novel-Coronavirus-(COVID-19).pdf,Virginia0001,20200412,Added expiry date,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0002,569,51,VA,Virginia,SchoolClose,1,1,1,1,20200313,20200316,20200328,,,,,,,"All K-12 schools in Virginia to close Monday March 16 through Friday March 27, so expiry coded as 20200328",https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854442-en.html,Virginia0002,20200515,Updated DateExpiry to 20200328,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0003,569,51,VA,Virginia,GathRestrict100,1,1,1,1,20200315,20200315,,,,,,,,Governor Northam announced restrictions on gatherings of 100 or more at press conference. No further documentation has been identified to date,https://www.nbc12.com/2020/03/15/northam-bans-gatherings-people-says-its-not-yet-time-quarantine/,Virginia0004,20200324,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0004,569,51,VA,Virginia,GathRestrictAny,1,1,1,1,20200315,20200315,,,,,,,,First instance of a gathering restriction,https://www.nbc12.com/2020/03/15/northam-bans-gatherings-people-says-its-not-yet-time-quarantine/,Virginia0004,20200324,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0010,569,51,VA,Virginia,EmergDec,1,1,1,1,20200317,20200317,,,,,,,,Public Health Emergency declared. In effect on 20200317,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/Order-of-the-Governor-and-State-Health-Commissioner-Declaration-of-Public-Health-Emergency.pdf,Virginia0003,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0005,569,51,VA,Virginia,RestaurantRestrict,1,1,1,1,20200317,20200317,,,,,,,,"Mandated to reduce capacity to 10 patrons or close, or have carry-out or take-away",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/Order-of-the-Governor-and-State-Health-Commissioner-Declaration-of-Public-Health-Emergency.pdf,Virginia0003,20200325,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0012,569,51,VA,Virginia,SchoolClose,1,1,1,1,20200323,20200323,,,VA0002,,,,,"Cessation of all in-person instruction at K-12 schools, public and private, for the remainder of the 2019-2020 school year",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0005,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0006,569,51,VA,Virginia,GathRestrict10,1,1,1,1,20200323,20200325,,,VA0003,VA0003,,,,"Effective 1159 pm 20200324 (coded to 20200325), all public and private gatherings of 10 or more poeple are prohibited. Expands PID VA0003",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0005,20200416,Noted extension,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0011,569,51,VA,Virginia,GathRestrictAny,1,1,1,1,20200323,20200325,,,VA0004,,,,,"Effective 1159 pm 20200324 (coded to 20200325), continues gathering restrictions",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0005,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0007,569,51,VA,Virginia,OtherBusinessClose,1,1,1,1,20200323,20200325,20200424,,,,,,,"Closure required: public access to recreational and entertainment businesses (eg, theaters, fitness centers), personal care and personal grooming services, racetracks, bowling alleys, skating rinks, zoos and all other places of indoor public amusement. Initial expiry is 20200423 at 1159 pm, so 20200424. ",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0005,20200515,Updated DateExpiry to 20200424,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0008,569,51,VA,Virginia,RestaurantRestrict,1,1,1,1,20200323,20200325,20200424,,VA0005,VA0005,,,,"Limited operations required (delivery and take-out only): restaurants, bars. Now no restricted in-person service allowed at all. Initial expiry is 20200423 at 1159 pm, so 20200424.",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0005,20200515,Updated DateExpiry to 20200424,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0009,569,51,VA,Virginia,StayAtHome,1,1,1,1,20200330,20200330,20200610,,,,,,,All individuals in Virginia shall remain at their place of residence. In effect ,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,Virginia0006,20200330,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0013,569,51,VA,Virginia,GathRestrict10,1,1,1,1,20200504,20200504,20200611,,VA0006,,,,,"Expressly extends gathering restrictions of more than 10 people until 1159 pm on 20200610, so coded to 20200611",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-SECOND-AMENDED-Extension-of-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0007,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0035,569,51,VA,Virginia,GathRestrictAny,1,1,1,1,20200504,20200504,20200611,,VA0011,,,,,"Expressly extends gathering restrictions until 1159 pm on 20200610, so coded to 20200611",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-SECOND-AMENDED-Extension-of-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0007,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0015,569,51,VA,Virginia,OtherBusinessClose,1,1,1,1,20200504,20200504,20200515,,VA0007,,,,,"Extends closure of businesses under PID VA0008. Also indicates that any retail business that cannot limit in-person shopping to no more than 10 patrons per establishment with proper social distancing must close. Not a full NE business closure though, nor coding as an expansion at present.",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-SECOND-AMENDED-Extension-of-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0007,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0016,569,51,VA,Virginia,RestaurantRestrict,1,1,1,1,20200504,20200504,20200515,,VA0008,,,,,"Extends restrictions for restaurants, dining establishments, microbreweries, etc. to 1159 pm on 20200514, so coded to 20200515",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-SECOND-AMENDED-Extension-of-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0007,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0014,569,51,VA,Virginia,SchoolClose,1,1,1,1,20200504,20200504,,,VA0012,,,,,Extends closure of all in-person instruction for public and private K-12 schools,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-SECOND-AMENDED-Extension-of-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0007,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0021,569,51,VA,Virginia,GathRestrict10,1,1,1,1,20200508,20200515,20200611,,,,VA0013,,,"All public and private in-person gatherings of more than 10 individuals are prohibited. As of 12 am on 20200515, individuals may attend religious services if they are at no more than 50 percent capacity, 6 ft apart, strongly consider wearing a mask during attendance, no passing of items.",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0008,20200515,"FLAG: should this count as an easing? I htink it should given what you see in the return to phase zero documents, but definitely want to double check",https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0020,569,51,VA,Virginia,GathRestrictAny,1,1,1,1,20200508,20200515,20200611,,VA0035,,,,,Continues any gathering restriction,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0008,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0018,569,51,VA,Virginia,OtherBusinessClose,1,1,1,1,20200508,20200515,20200611,,,,VA0015,,,"Eases restrictions on certain businesses, allowing in-person services if they follow specified requirements: farmers markets (ie, follow social distancing, employees and vendors must wear facial coverings, sanitation stations must be available), brick-and-mortar retail (ie, maximum 50 percent capacity, must wear facial coverings), fitness and exercise facilities (i.e., can reopen to outdoor activities, but must strictly follow social distancing and gathering mandates, wear facial coverings), personal care and grooming services (maximum 50 percent capacity, facial coverings for employees and customers, thorough cleaning), private camping grounds, indoor shooting ranges (50 maximum capacity, employees must wear facial coverings, recommended facial coverings for patrons, thorough cleaning)",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0008,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0019,569,51,VA,Virginia,OtherBusinessClose,1,1,1,1,20200508,20200515,20200611,,VA0015,,,,,"Continues restrictions on the following businesses: indoor activities in fitness and exercise facilities, theaters and enterinament venues, museums, racetracks and historic horse racing facilities, places of indoor amusement (bowling alleys, amusement parks, zoos, public and private social clubs), overnight summer camps, public beaches",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0008,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
VA0017,569,51,VA,Virginia,RestaurantRestrict,1,1,1,1,20200508,20200515,20200611,,,,VA0016,,,"Eases restrictions on restaurants and like establishments, allowing for outdoor dining if they comply with requirements (ie, maximum of 50 percent occupancy, no more than 10 seated at a party, 6 ft social distancing, no bar seating, employees must wear masks or facial coverings in customer-facing areas). In effect at 12 am on 20200515",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,Virginia0008,20200515,,https://www.governor.virginia.gov/executive-actions/,https://www.virginia.gov/coronavirus/
