PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
WV0013,571,54,WV,West Virginia,GathRestrict5,1,0,0,1,20200408,20200409,,,,,,,,Applies only to Marion County,https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-April-8-2020-Marion-County.pdf,WestVirginia0010,20200504,,https://governor.wv.gov/Pages/WV-COVID-19-actions-and-executive-orders.aspx,
WV0024,571,54,WV,West Virginia,BusinessHealthSafety,1,1,1,1,20200409,20200410,,,,,,,,"Mandates that all public and private golf courses shall have (quote) proper hygiene and sanitary procedures in line with WV DH protocals (quote), six feet between individuals, one person per cart. No expiry provided. ",https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89812,WestVirginia0015,20200504,FLAG - is this a BusinessHealthSafety,https://governor.wv.gov/Pages/WV-COVID-19-actions-and-executive-orders.aspx,
WV0014,571,54,WV,West Virginia,GathRestrict5,1,0,0,1,20200410,20200411,,,,,,,,"Applies to Cabell, Ohio, Wayne, and Wood counties",https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-April-10-2020-Cabell-Wayne-Wood-Ohio-counties.pdf,WestVirginia0011,20200416,,,
WV0017,571,54,WV,West Virginia,SchoolClose,1,1,1,1,20200421,20200421,,,WV0002,,,,,Closes all k-12 schools through rest of the academic year. ,https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-announces-West-Virginia-schools-to-remain-closed-for-rest-of-academic-year.aspx,WestVirginia0012,20200504,,https://governor.wv.gov/Pages/WV-COVID-19-actions-and-executive-orders.aspx,
WV0025,571,54,WV,West Virginia,GathRestrict5,1,0,0,1,20200424,20200425,,,WV0022,,WV0022,,,"Ends the GathRestrict5 stipulation for Morgan county, but maintains/extends it for Berkeley and Jefferson counties. ",https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-April-24-2020-Morgan-County-Lifted.pdf,WestVirginia0016,20200504,FLAG - how to code this county specific easing,https://governor.wv.gov/Pages/WV-COVID-19-actions-and-executive-orders.aspx,
WV0032,571,54,WV,West Virginia,BusinessHealthSafety,1,1,1,1,20200428,20200428,,,,,,,,Establishes guidelines for funerals and other religious gatherings (which were never prohibited in FL) ,https://coronavirus.wvgovstatus.com/2020.04.28%20ReligiousGuidelines.pdf,WestVirginia0020,20200504,,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0021,571,54,WV,West Virginia,BusinessHealthSafety,1,1,1,1,20200430,20200504,,,,,,,,Establishes guidlelines for small businesses with ten or fewer employees,https://coronavirus.wvgovstatus.com/2020.04.28%20Small%20Business%20Guidelines.pdf,WestVirginia0018,20200504,,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0030,571,54,WV,West Virginia,BusinessHealthSafety,1,1,1,1,20200430,20200504,,,,,,,,Establishes guidelines for restaurants under eased OtherBusinessClose order. ,https://coronavirus.wvgovstatus.com/2020.04.28%20Restaurant%20Guidelines.pdf,WestVirginia0019,20200504,,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0031,571,54,WV,West Virginia,BusinessHealthSafety,1,1,1,1,20200430,20200504,,,,,,,,Easing order establishes guidelines for barbers and nail salons - see Section 1E of EO. ,https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89834,WestVirginia0017,20200504,,https://www.wvbbc.com/,
WV0028,571,54,WV,West Virginia,GathRestrict25,1,1,1,1,20200430,20200504,,,,,,WV0008,,"Ends GathRestrict10, all gatherings of 25 or more now prohibited statewide, unless exempted in the order. ",https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89834,WestVirginia0017,20200504,,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0019,571,54,WV,West Virginia,NEBusinessClose,1,1,1,1,20200430,20200504,,,,,WV0010,,,"Eases closures under PID WV0010 via following language (quote) Non-essential businesses and operations must generally continue to temporarily cease operations, but certain small businesses may resume operations with appropriate precautions (quote) ",https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89833,WestVirginia0017,20200504,FLAG: NEBusiness easing confirmation,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0027,571,54,WV,West Virginia,OtherBusinessClose,1,1,1,1,20200430,20200504,,,,,WV0007,,WV0031,"Barbers, cosmetologists and dog groomers can operate as long as they are in accordance with guidelines re social distancing. EO rescinds earlier order 6-20 (closure of hair and nail salons) ",https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89832,WestVirginia0017,20200504,,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0020,571,54,WV,West Virginia,OtherBusinessClose,1,1,1,1,20200430,20200504,,,WV0015,,WV0015,,,"Extends amusement business closures, but eases closures on racetracks and any amusement businesses that are small businesses with ten or less employees",https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89833,WestVirginia0017,20200504,,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0029,571,54,WV,West Virginia,OtherBusinessClose,1,1,1,1,20200430,20200514,,,WV0004,,WV0015,,,"Casinos have to remain closed, but those with racetracks can start hosting simulcast races beginning on 20200514",https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89834,WestVirginia0017,20200504,,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0026,571,54,WV,West Virginia,RestaurantRestrict,1,1,1,1,20200430,20200504,,,,,WV0006,,WV0030,"Eases RestaurantRestrict by allowing for more food, bev, and agriculture businesses to to operate under the recommended StayAtHome, and restaurants can have outdoor service - (quote) Restaurants and other facilities that prepare and serve food/drinks, but only for outdoor service and consumption on such property as the restaurant or other facility owns or has a right to occupy or use (quote) ",https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89834,WestVirginia0017,20200504,,https://governor.wv.gov/Pages/The-Comeback.aspx,
WV0018,571,54,WV,West Virginia,StayAtHome,0,1,1,1,20200430,20200504,,,,,WV0011,,,Replaces mandatory language from original StayAtHome (PID WV0011) with (quote) all individuals are strongly encouraged to stay at home (quote). Elderly and vulnerable strongly encouraged to stay home. ,https://apps.sos.wv.gov/adlaw/executivejournal/readpdf.aspx?DocID=89832,WestVirginia0017,20200504,,https://governor.wv.gov/Pages/WV-COVID-19-actions-and-executive-orders.aspx,
WY0001,573,56,WY,Wyoming,EmergDec,1,1,1,1,20200313,20200313,,,,,,,,Declares State of Emergency and Public Health Emergency. No clear expiry provided,https://drive.google.com/file/d/19mX3feCje2NKRrKi_GPiKvwcckGVoVBh/view,Wyoming0001,20200324,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0002,573,56,WY,Wyoming,OtherBusinessClose,1,1,1,1,20200319,20200319,,,,,,,,"Closure required: gymnasiums, movie and performance theaters. ",https://drive.google.com/file/d/1IXTw20VFlybIgBVBRaYvRVWnBAdpsvyk/view,Wyoming0003,20200324,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0003,573,56,WY,Wyoming,RestaurantRestrict,1,1,1,1,20200319,20200319,,,,,,,,"Limited operations required (no-onsite consumption; recommendation is to use delivery services, window service, etc): restaurants, bars (can have up to 5 people in accommodation)",https://drive.google.com/file/d/1IXTw20VFlybIgBVBRaYvRVWnBAdpsvyk/view,Wyoming0003,20200324,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0004,573,56,WY,Wyoming,SchoolClose,1,1,1,1,20200319,20200319,20200403,,,,,,,"(quote) All K-12 schools shall miss students until no sooner than April 3, 2020 (quote). All colleges, universities, and trade schools shall not hold in-person classes until no sooner than April 3",https://drive.google.com/file/d/1IXTw20VFlybIgBVBRaYvRVWnBAdpsvyk/view,Wyoming0003,20200501,Added initial DateExpiry of 20200403,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0005,573,56,WY,Wyoming,GathRestrict10,1,1,1,1,20200320,20200320,20200403,,,,,,,Original issuance on 20200320 had an expiry of 20200403.,https://health.wyo.gov/wp-content/uploads/2020/03/March-20-gatherings-order.pdf,Wyoming0002,20200501,Added initial DateExpiry of 20200403,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0006,573,56,WY,Wyoming,GathRestrictAny,1,1,1,1,20200320,20200320,20200403,,,,,,,Original issuance on 20200320 had an expiry of 20200403.,https://health.wyo.gov/wp-content/uploads/2020/03/March-20-gatherings-order.pdf,Wyoming0002,20200501,Added initial DateExpiry of 20200403,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0007,573,56,WY,Wyoming,OtherBusinessClose,1,1,1,1,20200324,20200325,20200403,,,,,,,"Closure of all non-essential personal services (e.g., nail salons, hair salons and barber shops)  - (quote) where appropriate social distancing measures are not practical (quote). ",https://health.wyo.gov/governor-state-health-officer-issue-third-closure-order/,Wyoming0004,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0009,573,56,WY,Wyoming,GathRestrict10,1,1,1,1,20200403,20200403,20200501,,WY0005,,,,,"Extends gathering restrictions under PID WY0005. Extends to through 20200430, so coded to 20200501",https://drive.google.com/file/d/1zGDHQQ5HFBbGPSSUVYykd9s7SZmpcSEn/view,Wyoming0005,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0010,573,56,WY,Wyoming,GathRestrictAny,1,1,1,1,20200403,20200403,20200501,,WY0006,,,,,"Extends gathering restrictions under PID WY0006. Extends to through 20200430, so coded to 20200501",https://drive.google.com/file/d/1zGDHQQ5HFBbGPSSUVYykd9s7SZmpcSEn/view,Wyoming0005,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0012,573,56,WY,Wyoming,OtherBusinessClose,1,1,1,1,20200403,20200403,20200501,,WY0002,,,,,"Extends closure of gymnasiums, movie and performance theaters through 20200430, so coded to 20200501",https://health.wyo.gov/wp-content/uploads/2020/04/Second-Continuation-of-Statewide-Order-1.pdf,Wyoming0007,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0011,573,56,WY,Wyoming,OtherBusinessClose,1,1,1,1,20200403,20200403,20200501,,WY0007,,,,,"Extends closure of close personal care services under PID WY0007. Extends to through 20200430, so coded to 20200501",https://drive.google.com/file/d/1eD12AhYxHD6rxCewhNyKlOHsAFSB9_ju/view,Wyoming0006,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0008,573,56,WY,Wyoming,Quarantine,1,1,1,1,20200403,20200403,20200501,,,,,,,"Fourteen day quarantine for all individuals entering the state. Exceptions appear to be very strict: people passing through the state en route to another destination, citizens returning from receiving critical medical care in other states, parents transporting minor children for custodial purposes. ",https://drive.google.com/file/d/1AXugf7iJuTaWjMYLpA1NS6i7SFJY_IWR/view,Wyoming0008,20200501,Added initial DateExpiry of 20200501,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0013,573,56,WY,Wyoming,RestaurantRestrict,1,1,1,1,20200403,20200403,20200501,,WY0003,,,,,"Extends restrictions for restaurants and other types of food establishments and bars through 20200430, so coded to 20200501",https://health.wyo.gov/wp-content/uploads/2020/04/Second-Continuation-of-Statewide-Order-1.pdf,Wyoming0007,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0014,573,56,WY,Wyoming,SchoolClose,1,1,1,1,20200403,20200403,20200501,,WY0004,,,,,"Extends closure of schools through 20200430, so coded to 20200501",https://health.wyo.gov/wp-content/uploads/2020/04/Second-Continuation-of-Statewide-Order-1.pdf,Wyoming0007,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0015,573,56,WY,Wyoming,PublicMask,0,1,1,1,20200406,20200406,,,,,,,,Recommendation on targeted use of personal facial coverings ,https://health.wyo.gov/targeted-use-of-personal-face-coverings-recommended-for-wyoming-residents/,Wyoming0009,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0017,573,56,WY,Wyoming,GathRestrict10,1,1,1,1,20200428,20200501,20200516,,WY0009,,,,,"Extends gathering restriction under PID WY0009 through 20200515, so coded to 20200516",https://drive.google.com/file/d/16zkDQRvs29kNpL2GFrDv_99XXBJHtAxC/view,Wyoming0011,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0018,573,56,WY,Wyoming,GathRestrictAny,1,1,1,1,20200428,20200501,20200516,,WY0010,,,,,"Extends gathering restriction under PID WY0010 through 20200515, so coded to 20200516",https://drive.google.com/file/d/16zkDQRvs29kNpL2GFrDv_99XXBJHtAxC/view,Wyoming0011,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0023,573,56,WY,Wyoming,OtherBusinessClose,1,1,1,1,20200428,20200501,20200516,,WY0012,,,,,"Closure of movie and performance theatesr (eg, opera houses, concert halls, music halls) continue",https://drive.google.com/file/d/1YsSDWRHW6HryO-6RiaTgbS2zmmI-OhgI/view,Wyoming0013,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0019,573,56,WY,Wyoming,OtherBusinessClose,1,1,1,1,20200428,20200501,20200516,,,,WY0011,,,"Allows personal care service businesses open only if they follow very specific requirements: no more than 9 people present in a room, must have 6 ft distancing between patrons, staff must be screened for every shift, staff must wear face coverings, service by appointment only, no waiting area, cleaning and sanitizing after every patron",https://drive.google.com/file/d/1NxCSkAMMJuhWMaav94hV23-JXEcfMTUl/view,Wyoming0012,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
WY0020,573,56,WY,Wyoming,OtherBusinessClose,1,1,1,1,20200428,20200501,20200516,,,,WY0012,,,"Eases restrictions on gymnasiums and allows to re-open only if they follow very specific requirements: staff must wear face coverings at all times, staff screenings before each shift, close contact activities are prohibited, workout equipment must be at least 6 ft apart and cleaned after every use, must have handwashing stations or sanitizer readily available to patrons, group workout classes are prohibited, spas and saunas must remain closed",https://drive.google.com/file/d/1YsSDWRHW6HryO-6RiaTgbS2zmmI-OhgI/view,Wyoming0013,20200501,,https://governor.wyo.gov/state-government/executive-orders,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/novel-coronavirus/covid-19-orders-and-guidance/
